SUB	ITEM	critical_word	condition	position	SUM_3RT_trimmed	FullSentence
1519766649	12	loud	MC	11	1128	The kid who was playing on the playground was very loud
1519766649	13	rain	MC	10	808	She brought a jacket to protect her from the rain
1519766649	14	cure	MC	10	880	This danger is real and there is no known cure
1519766649	15	proud	MC	9	1936	The owner of the Italian restaurant felt very proud
1519766649	16	brake	MC	9	735	My passengers jumped when I stepped on the brake
1519766649	17	speech	MC	11	1191	Hamilton didn't have the patience to sit through the long speech
1519766649	18	hacker	MC	8	680	The security experts were arresting a brilliant hacker
1519766649	19	truth	MC	11	968	My friend at the office refused to tell me the truth
1519766649	20	cake	MC	11	1090	The hungry student decided to buy a small piece of cake
1519766649	21	lunch	MC	11	1064	For the student's daytrip, he had forgotten to bring his lunch
1519766649	22	memory	MC	12	1712	Ben always did well in Biology because he had a good memory
1519766649	23	pigs	MC	10	1328	The farmer was raising cows and lots of little pigs
1519766649	24	axe	MC	9	1136	The man walked into the forest carrying his axe
1519766649	25	cocoon	MC	11	1200	The caterpillar was trying its best to escape from the cocoon
1519766649	26	pilot	MC	13	2214.178701	When they arrived at their destination, the passengers got to meet the pilot
1519766649	27	stove	MC	8	760	The children weren't supposed to touch the stove
1519766649	28	salad	MC	10	1328	For her lunch tomorrow, she decided to make a salad
1519766649	29	iron	MC	10	912	I accidentally burned my hand while using the new iron
1519766649	30	cart	MC	9	1568	The grocery store employee had to retrieve the cart
1519766649	31	gravy	MC	9	1176	She thickened the stock to make a delicious gravy
1519766649	32	floor	MC	8	1016	All the books were stacked on the floor
1519766649	33	milk	MC	8	840	The large jug held a lot of milk
1519766649	34	napkin	MC	12	1320	At the diner, the waitress had forgotten to bring him a napkin
1519766649	35	clock	MC	11	688	In the den, they replaced the battery in the old clock
1519766649	36	eat	MC	10	616	The premiere was starting, and she had nothing to eat
1519766649	37	bath	MC	10	1904	To relax after work, Bill decided to take a bath
1519766649	38	racket	MC	10	1136	While waiting for his partner, the player grabbed his racket
1519766649	39	bowl	MC	9	608	The waiter accidentally dropped her spoon and her bowl
1519766649	40	vanilla	MC	12	872	To add flavor to the frosting he added maple syrup and vanilla
1519766649	41	truck	MC	12	1488	The fugitive hid from the police in the back of the truck
1519766649	42	shark	MC	9	1192	The marine biologist was studying a rare white shark
1519766649	43	lanes	MC	9	952	The group of bikers crossed more than six lanes
1519766649	44	glasses	MC	10	2080	She looks very different when she has to wear glasses
1519766649	45	pulse	MC	12	768	When the expert arrived, he immediately checked the woman for a pulse
1519766649	46	sail	MC	14	1743	No one has told the sail
1519766649	47	circle	MC	10	928	The girl decided to arrange her dolls in a circle
1519766649	48	sharp	MC	10	1144	She always worked quickly, and her tool was very sharp
1519766649	49	lawyer	MC	11	1064	When he crashed his car, he decided to hire a lawyer
1519766649	50	south	MC	10	2088	The arrow on the compass was pointing to the south
1519766649	51	barking	MC	9	1416	Our pets sometimes ask us for treats by barking
1519766649	52	pillow	MC	11	1272	My cousin usually kept her phone plugged in under her pillow
1519766649	53	muscle	MC	11	1080	The head of the cheerleading squad needed to build some muscle
1519766649	54	net	MC	9	1176	The referee saw the ball roll under the net
1519766649	55	carrot	MC	10	728	The cook was chopping up the parsley and a carrot
1519766649	56	yarn	MC	9	1208	The old woman was collecting different colors of yarn
1519766649	57	ballet	MC	12	1536	The girl had never danced before, but she wanted to learn ballet
1519766649	58	school	MC	9	912	My brother moved and transferred to a new school
1519766649	59	balloon	MC	10	824	It was her birthday, so he bought the red balloon
1519766649	60	wine	MC	10	1032	The waiter forgot to bring me my glass of wine
1519766649	61	rice	MC	10	1464	She used the pressure cooker to steam lots of rice
1519766649	62	plane	MC	11	872	After a three hour wait, the passengers could see the plane
1519766649	63	short	MC	11	727	The big kids always teased Jason because he was very short
1519766649	64	spider	MC	9	1776	My older brother refused to touch the large spider
1519766649	65	bomb	MC	10	936	To destroy the building, they decided to use the bomb
1519766649	66	farm	MC	9	1352	My uncle planted lots of trees on his farm
1519766649	67	heavy	MC	11	992	Ben didn't like his vacuum cleaner because it was too heavy
1519766649	68	wedding	MC	10	1240	Kathy decided not to invite her uncle to the wedding
1519766649	69	sentence	MC	12	840	Susan had a lot of trouble understanding the end of the sentence
1519766649	70	light	MC	12	953	She couldn't read the book because her brother was blocking the light
1519766649	71	tree	MC	10	768	The bicycle was swerving and crashed into a large tree
1519766649	72	paper	MC	12	696	In all his chemistry classes, the student used a lot of paper
1519766649	73	rake	MC	10	1384	The homeowner was cleaning up the driveway using a rake
1519766649	74	scroll	MC	9	1000	While visiting court, the priest read the ancient scroll
1519766649	75	book	MC	9	1688	The unsuccessful student went to buy a new book
1519766649	76	whistle	MC	7	640	None of the players heard his whistle
1519766649	149	farmer	HC	11	2242.452156	Because he loved to work the land, Jim became a farmer
1519766649	150	frame	HC	10	800	To display the beautiful photo, she ordered an elegant frame
1519766649	151	border	HC	10	967	The immigrant left Mexico and tried to cross the border
1519766649	152	beak	HC	12	712	My son saw the bird pecking at the soil using its beak
1519766649	153	drink	HC	9	888	He was very thirsty and needed something to drink
1519766649	154	mountain	HC	9	1008	The hikers climbed to the summit of the mountain
1519766649	155	tent	HC	9	992	Everett lit the campfire while I pitched the tent
1519766649	156	valley	HC	9	640	The city lies between two hills in a valley
1519766649	157	calf	HC	8	1968	The cow gave birth to the brown calf
1519766649	158	candy	HC	10	967	On Halloween, the costumed children grabbed several pieces of candy
1519766649	159	overdose	HC	7	680	The heroin addict died of an overdose
1519766649	160	voice	HC	11	1008	Before the show, the sick opera singer suddenly lost her voice
1519766649	161	sale	HC	9	1832	The store reduced their prices during the annual sale
1519766649	162	bow	HC	9	1144	The archer pulled back the string of his bow
1519766649	163	snake	HC	10	784	A boa constrictor is a very dangerous type of snake
1519766649	164	stool	HC	9	2242.452156	At the bar, the man sat on a stool
1519766649	165	shaking	HC	9	784	When the earthquake began, the whole building started shaking
1519766649	166	art	HC	10	704	My sister enjoys poetry, painting, and other forms of art
1519766649	167	ideas	HC	10	600	After hours of brainstorming, they had run out of ideas
1519766649	168	insulin	HC	8	1104	The diabetic lady needed to inject some insulin
1519766649	169	cross	HC	8	1008	Jesus was crucified on a large wooden cross
1519766649	170	yearbook	HC	12	1168	To record some high school memories, he had everyone sign his yearbook
1519766649	171	attic	HC	11	1192	They stored all of the Halloween decorations up in the attic
1519766649	172	fly	HC	11	1096	After the goose injured its wing, it could no longer fly
1519766649	173	compass	HC	10	1096	The boy scout navigated using a map and a compass
1519766649	174	hockey	HC	12	1016	They didn't have a puck or skates, so they couldn't play hockey
1519766649	175	bloom	HC	12	856	My favorite part of Spring is when the flowers begin to bloom
1519766649	176	air	HC	9	1976	In polluted cities, you can barely breathe the air
1519766649	177	diaper	HC	10	1040	To prevent a mess, the caregiver checked the baby's diaper
1519766649	178	fruit	HC	8	1008	Apples are definitely his favorite type of fruit
1519766649	179	wood	HC	11	1504	At the sawmill they slice logs into long planks of wood
1519766649	180	dove	HC	11	791	The bird typically used to symbolize peace is a white dove
1519766649	181	font	HC	12	976	The editor, who hates Times New Roman, decided to switch the font
1519766649	182	radio	HC	12	1129	Driving in the countryside, I could only hear static on the radio
1519766649	183	island	HC	13	759	The sailors saw a single palm tree in the center of the island
1519766649	184	night	HC	10	1495	Because they are nocturnal creatures, all bats hunt at night
1519766649	185	flower	HC	11	2064	Pam received a rose, but preferred any other species of flower
1519766649	186	spell	HC	9	1223	Merlin needed his magic wand to cast the spell
1519766649	187	stripes	HC	10	672	It's easy to spot a zebra because of its stripes
1519766649	188	sleep	HC	10	1016	Eric comforted his tearful son and sang him to sleep
1519766649	189	sign	HC	11	1088	When exiting the highway, they had trouble reading the small sign
1519766649	190	coin	HC	13	1248	We had to guess heads or tails when the referee flipped the coin
1519766649	191	hand	HC	12	928	The angry visitor said hello, but he refused to shake my hand
1519766649	192	soda	HC	10	920	The kids had lots of cavities because they drank soda
1519766649	193	needle	HC	11	1512	She couldn't get the thread through the eye of the needle
1519766649	194	choir	HC	7	2019	The soprano auditioned for the church choir
1519766649	195	bees	HC	9	968	The honey was produced by a hive of bees
1519766649	196	chalk	HC	13	840	The teacher walked up to the board and grabbed a piece of chalk
1519766649	197	elves	HC	10	752	In Santa's workshop, the toys are made by the elves
1519766649	198	skin	HC	10	1624	Not using sunscreen at the beach can damage your skin
1519766649	199	sugar	HC	10	1336	To make the cake sweet, he added some more sugar
1519766649	200	siren	HC	11	688	Long before he saw the ambulance's lights he heard the siren
1519766649	201	shield	HC	11	848	The warrior blocked the spear thrust with his large wooden shield
1519766649	202	party	HC	9	896	For my mother's birthday, we threw a huge party
1519766649	203	court	HC	10	1208	Eric sued the taxi driver and took him to court
1519766649	204	tea	HC	11	1080	At two o'clock the British family always has crumpets and tea
1519766649	205	lipstick	HC	12	1064	Before meeting Brad, she put on black eyeliner and some red lipstick
1519766649	206	banana	HC	9	888	The hungry monkey was trying to peel the banana
1519766649	207	nest	HC	11	928	Before laying its eggs, the robin had to build a nest
1519766649	208	murder	HC	11	1504	After the body was discovered, our neighbor was arrested for murder
1519766649	209	crown	HC	10	1192	On the queen's head, the priest placed a golden crown
1519766649	210	army	HC	7	2088	The soldier decided to quit the army
1519766649	211	neck	HC	12	752	Of all the animals, the giraffe is known for its long neck
1519766649	212	keys	HC	10	1592	She's locked out because she forgot to take her keys
1519766649	213	chess	HC	8	840	The checkmate abruptly ended their game of chess
1519766649	214	poison	HC	11	1176	The king died because the assassin filled his cup with poison
1519766649	215	gold	HC	11	640	The collector's most valuable coins were made of silver and gold
1519766649	216	sour	HC	10	1344	She puckered her lips because the lemon was too sour
1519766649	217	blood	HC	9	1480	The murderer's knife and clothes were covered in blood
1519766649	218	quiet	HC	12	1056	He liked to study in the library because it was very quiet
1519766649	219	hook	HC	8	856	The fisherman attached the worm to the hook
1519766649	220	star	HC	7	824	The hopeful girl wished upon a star
1519767165	77	wish	LC	9	546	The young boy had forgotten about his final wish
1519767165	78	witch	LC	12	481	She decided that she shouldn't write a children's story about a witch
1519767165	79	cave	LC	11	603	The police knew that there were people living in the cave
1519767165	80	teeth	LC	10	544	The nanny reminded my sister to look after her teeth
1519767165	81	juice	LC	12	720	The elderly man started to choke and sputter while drinking the juice
1519767165	82	tooth	LC	10	669	After some discussion, they decided to remove the broken tooth
1519767165	83	election	LC	9	488	My roommate needed to learn more about the election
1519767165	84	haircut	LC	8	567	We noticed Brian had a nice looking haircut
1519767165	85	liar	LC	12	696	When Peter got out of prison, everyone knew he was a liar
1519767165	86	oven	LC	9	829	Jack remembered that he needed to clean the oven
1519767165	87	vote	LC	11	589	On some campuses, many of the students don't want to vote
1519767165	88	throat	LC	10	492	The doctor isn't able to do anything about my throat
1519767165	89	bleach	LC	11	445	To prepare the next sample, you should add a little bleach
1519767165	90	rope	LC	12	342	When Jeff went to the sports equipment store, he bought a rope
1519767165	91	ring	LC	10	598	After receiving her paycheck she wanted to buy a ring
1519767165	92	lawn	LC	9	536	We saw the man walking barefoot across the lawn
1519767165	93	pool	LC	10	640	The men said that I shouldn't approach the heated pool
1519767165	94	relief	LC	12	495	She decided they should take an extended vacation to get some relief
1519767165	95	ink	LC	9	582	The supply cabinet had just run out of ink
1519767165	96	dry	LC	9	300	The driver was waiting for the car to dry
1519767165	97	desk	LC	13	594	When I came home yesterday, I saw that Victor was fixing his desk
1519767165	98	camp	LC	9	558	We watched my nephew try to set up camp
1519767165	99	desert	LC	10	781	The young students learned some interesting facts about the desert
1519767165	100	bed	LC	11	494	There was a large pile of dirty towels on the bed
1519767165	101	igloo	LC	12	570	The shivering family was huddled in the shelter of a small igloo
1519767165	102	boring	LC	10	767	He visited the catacombs, and he thought it was boring
1519767165	103	veil	LC	8	300	The seamstress sewed two sheets and a veil
1519767165	104	vase	LC	11	487	The young couple paid lots of money for the expensive vase
1519767165	105	business	LC	10	300	They needed some land to build their own small business
1519767165	106	chimney	LC	11	720	Every Spring, my family cleans out the basement and the chimney
1519767165	107	card	LC	9	300	At security, the guards needed to inspect his card
1519767165	108	narrow	LC	12	713	They decided not to go rafting because the river was too narrow
1519767165	109	stage	LC	11	539	When we walked inside, we all saw Johnathan on the stage
1519767165	110	paint	LC	11	555	Erica had always wanted to try a new type of paint
1519767165	111	jelly	LC	11	630	At Costco, she bought some crisp apples and lots of jelly
1519767165	112	knife	LC	9	543	When my grandfather died, I inherited a silver knife
1519767165	113	shelf	LC	7	493	Sarah noticed the mouse on the shelf
1519767165	114	grace	LC	10	441	Timmy listened to hear if the men would say grace
1519767165	115	word	LC	10	480	During his stay, the visitor only used a single word
1519767165	116	stain	LC	11	300	During the wedding reception, all of the guests noticed the stain
1519767165	117	sisters	LC	11	753	She was always rude and obnoxious around her teachers and sisters
1519767165	118	tusks	LC	10	300	The smugglers could not find a buyer for their tusks
1519767165	119	password	LC	9	656	Tim's classmate tried to steal his phone and password
1519767165	120	suit	LC	12	521	Because he's visiting his grandma soon, he needed to buy a suit
1519767165	121	potato	LC	10	506	The waiter recommended the seafood linguini or the baked potato
1519767165	122	gallon	LC	9	490	The store always charged too much for a gallon
1519767165	123	coffee	LC	10	917	Melissa has difficulty when she's picking a type of coffee
1519767165	124	leather	LC	9	959	For her project, she bought lots of black leather
1519767165	125	laugh	LC	9	708	My supervisor and coworkers have never seen me laugh
1519767165	126	dice	LC	12	300	While cleaning out the cluttered closet, Helen found both of the dice
1519767165	127	wet	LC	10	694	He doesn't run very often because he hates getting wet
1519767165	128	dress	LC	10	535	When she moved away, my girlfriend sold the black dress
1519767165	129	wool	LC	9	542	The new factory produced a large amount of wool
1519767165	130	sneeze	LC	8	483	People always notice when I laugh or sneeze
1519767165	131	hotel	LC	13	729	The investment banker was supposed to meet his client at a nice hotel
1519767165	132	kiss	LC	12	547	She didn't want to make a judgement based on the first kiss
1519767165	133	doctor	LC	11	689	She had to be interviewed by the lawyer and the doctor
1519767165	134	squid	LC	10	764	The museum display had some pictures of a giant squid
1519767165	135	band	LC	12	538	After several rounds of auditions, she never heard back from the band
1519767165	136	hose	LC	10	300	Over at the loading dock, they needed a long hose
1519767165	137	goal	LC	10	535	He knew that it was important to have a goal
1519767165	138	soap	LC	10	779	He forgot to stock up on that type of soap
1519767165	139	spoon	LC	12	530	At the flea market in Sacramento he bought a small metal spoon
1519767165	140	pumpkin	LC	8	433	Before the party, they bought a large pumpkin
1519767165	141	library	LC	11	300	After finishing up at the store, they went to the library
1519767165	142	leaves	LC	6	529	Watson gathered up all the leaves
1519767165	143	gloves	LC	7	504	The child carried the black rubber gloves
1519767165	144	cell	LC	9	572	In his textbook, there's a drawing of a cell
1519767165	145	puddle	LC	10	539	The drinks that they didn't finish made a big puddle
1519767165	146	flour	LC	12	522	At the end of the day, her clothes were covered with flour
1519767165	147	eggs	LC	9	300	The girl was planning to buy some more eggs
1519767165	148	match	LC	9	558	None of the man's coworkers had a single match
1519767165	5	couch	MC	11	728	They were worried that the cat would tear up the couch
1519767165	6	zoo	MC	12	503	To see the pretty horses, we took the children to the zoo
1519767165	7	stump	MC	12	494	They had to hire the landscapers, to help them remove a stump
1519767165	8	drought	MC	9	300	They mortgaged all their land after last year's drought
1519767165	9	small	MC	11	300	They didn't buy the convertible because the engine was too small
1519767165	10	eyes	MC	10	300	During the checkup, the doctor looked carefully into her eyes
1519767165	11	bread	MC	9	566	Laurence needed some advice before baking his own bread
1519767165	12	loud	MC	11	300	The kid who was playing on the playground was very loud
1519767165	13	rain	MC	10	769	She brought a jacket to protect her from the rain
1519767165	14	cure	MC	10	1047	This danger is real and there is no known cure
1519767165	15	proud	MC	9	300	The owner of the Italian restaurant felt very proud
1519767165	16	brake	MC	9	569	My passengers jumped when I stepped on the brake
1519767165	17	speech	MC	11	555	Hamilton didn't have the patience to sit through the long speech
1519767165	18	hacker	MC	8	484	The security experts were arresting a brilliant hacker
1519767165	19	truth	MC	11	1078	My friend at the office refused to tell me the truth
1519767165	20	cake	MC	11	922	The hungry student decided to buy a small piece of cake
1519767165	21	lunch	MC	11	541	For the student's daytrip, he had forgotten to bring his lunch
1519767165	22	memory	MC	12	513	Ben always did well in Biology because he had a good memory
1519767165	23	pigs	MC	10	585	The farmer was raising cows and lots of little pigs
1519767165	24	axe	MC	9	570	The man walked into the forest carrying his axe
1519767165	25	cocoon	MC	11	640	The caterpillar was trying its best to escape from the cocoon
1519767165	26	pilot	MC	13	509	When they arrived at their destination, the passengers got to meet the pilot
1519767165	27	stove	MC	8	300	The children weren't supposed to touch the stove
1519767165	28	salad	MC	10	300	For her lunch tomorrow, she decided to make a salad
1519767165	29	iron	MC	10	300	I accidentally burned my hand while using the new iron
1519767165	30	cart	MC	9	473	The grocery store employee had to retrieve the cart
1519767165	31	gravy	MC	9	862	She thickened the stock to make a delicious gravy
1519767165	32	floor	MC	8	535	All the books were stacked on the floor
1519767165	33	milk	MC	8	508	The large jug held a lot of milk
1519767165	34	napkin	MC	12	758	At the diner, the waitress had forgotten to bring him a napkin
1519767165	35	clock	MC	11	803	In the den, they replaced the battery in the old clock
1519767165	36	eat	MC	10	488	The premiere was starting, and she had nothing to eat
1519767165	37	bath	MC	10	300	To relax after work, Bill decided to take a bath
1519767165	38	racket	MC	10	588	While waiting for his partner, the player grabbed his racket
1519767165	39	bowl	MC	9	474	The waiter accidentally dropped her spoon and her bowl
1519767165	40	vanilla	MC	12	587	To add flavor to the frosting he added maple syrup and vanilla
1519767165	41	truck	MC	12	557	The fugitive hid from the police in the back of the truck
1519767165	42	shark	MC	9	691	The marine biologist was studying a rare white shark
1519767165	43	lanes	MC	9	300	The group of bikers crossed more than six lanes
1519767165	44	glasses	MC	10	890	She looks very different when she has to wear glasses
1519767165	45	pulse	MC	12	300	When the expert arrived, he immediately checked the woman for a pulse
1519767165	46	sail	MC	14	545	No one has told the sail
1519767165	47	circle	MC	10	728	The girl decided to arrange her dolls in a circle
1519767165	48	sharp	MC	10	743	She always worked quickly, and her tool was very sharp
1519767165	49	lawyer	MC	11	718	When he crashed his car, he decided to hire a lawyer
1519767165	50	south	MC	10	663	The arrow on the compass was pointing to the south
1519767165	51	barking	MC	9	300	Our pets sometimes ask us for treats by barking
1519767165	52	pillow	MC	11	300	My cousin usually kept her phone plugged in under her pillow
1519767165	53	muscle	MC	11	864	The head of the cheerleading squad needed to build some muscle
1519767165	54	net	MC	9	544	The referee saw the ball roll under the net
1519767165	55	carrot	MC	10	649	The cook was chopping up the parsley and a carrot
1519767165	56	yarn	MC	9	477	The old woman was collecting different colors of yarn
1519767165	57	ballet	MC	12	564	The girl had never danced before, but she wanted to learn ballet
1519767165	58	school	MC	9	546	My brother moved and transferred to a new school
1519767165	59	balloon	MC	10	509	It was her birthday, so he bought the red balloon
1519767165	60	wine	MC	10	300	The waiter forgot to bring me my glass of wine
1519767165	61	rice	MC	10	300	She used the pressure cooker to steam lots of rice
1519767165	62	plane	MC	11	300	After a three hour wait, the passengers could see the plane
1519767165	63	short	MC	11	466	The big kids always teased Jason because he was very short
1519767165	64	spider	MC	9	523	My older brother refused to touch the large spider
1519767165	65	bomb	MC	10	488	To destroy the building, they decided to use the bomb
1519767165	66	farm	MC	9	624	My uncle planted lots of trees on his farm
1519767165	67	heavy	MC	11	921	Ben didn't like his vacuum cleaner because it was too heavy
1519767165	68	wedding	MC	10	726	Kathy decided not to invite her uncle to the wedding
1519767165	69	sentence	MC	12	657	Susan had a lot of trouble understanding the end of the sentence
1519767165	70	light	MC	12	300	She couldn't read the book because her brother was blocking the light
1519767165	71	tree	MC	10	487	The bicycle was swerving and crashed into a large tree
1519767165	72	paper	MC	12	572	In all his chemistry classes, the student used a lot of paper
1519767165	73	rake	MC	10	600	The homeowner was cleaning up the driveway using a rake
1519767165	74	scroll	MC	9	539	While visiting court, the priest read the ancient scroll
1519767165	75	book	MC	9	579	The unsuccessful student went to buy a new book
1519767165	76	whistle	MC	7	469	None of the players heard his whistle
1519767165	149	farmer	HC	11	637	Because he loved to work the land, Jim became a farmer
1519767165	150	frame	HC	10	557	To display the beautiful photo, she ordered an elegant frame
1519767165	151	border	HC	10	514	The immigrant left Mexico and tried to cross the border
1519767165	152	beak	HC	12	755	My son saw the bird pecking at the soil using its beak
1519767165	153	drink	HC	9	590	He was very thirsty and needed something to drink
1519767165	154	mountain	HC	9	509	The hikers climbed to the summit of the mountain
1519767165	155	tent	HC	9	489	Everett lit the campfire while I pitched the tent
1519767165	156	valley	HC	9	300	The city lies between two hills in a valley
1519767165	157	calf	HC	8	501	The cow gave birth to the brown calf
1519767165	158	candy	HC	10	677	On Halloween, the costumed children grabbed several pieces of candy
1519767165	159	overdose	HC	7	567	The heroin addict died of an overdose
1519767165	160	voice	HC	11	518	Before the show, the sick opera singer suddenly lost her voice
1519767165	161	sale	HC	9	447	The store reduced their prices during the annual sale
1519767165	162	bow	HC	9	300	The archer pulled back the string of his bow
1519767165	163	snake	HC	10	465	A boa constrictor is a very dangerous type of snake
1519767165	164	stool	HC	9	567	At the bar, the man sat on a stool
1519767165	165	shaking	HC	9	604	When the earthquake began, the whole building started shaking
1519767165	166	art	HC	10	510	My sister enjoys poetry, painting, and other forms of art
1519767165	167	ideas	HC	10	520	After hours of brainstorming, they had run out of ideas
1519767165	168	insulin	HC	8	778	The diabetic lady needed to inject some insulin
1519767165	169	cross	HC	8	683	Jesus was crucified on a large wooden cross
1519767165	170	yearbook	HC	12	371	To record some high school memories, he had everyone sign his yearbook
1519767165	171	attic	HC	11	968	They stored all of the Halloween decorations up in the attic
1519767165	172	fly	HC	11	500	After the goose injured its wing, it could no longer fly
1519767165	173	compass	HC	10	589	The boy scout navigated using a map and a compass
1519767165	174	hockey	HC	12	440	They didn't have a puck or skates, so they couldn't play hockey
1519767165	175	bloom	HC	12	880	My favorite part of Spring is when the flowers begin to bloom
1519767165	176	air	HC	9	652	In polluted cities, you can barely breathe the air
1519767165	177	diaper	HC	10	625	To prevent a mess, the caregiver checked the baby's diaper
1519767165	178	fruit	HC	8	668	Apples are definitely his favorite type of fruit
1519767165	179	wood	HC	11	492	At the sawmill they slice logs into long planks of wood
1519767165	180	dove	HC	11	638	The bird typically used to symbolize peace is a white dove
1519767165	181	font	HC	12	623	The editor, who hates Times New Roman, decided to switch the font
1519767165	182	radio	HC	12	677	Driving in the countryside, I could only hear static on the radio
1519767165	183	island	HC	13	754	The sailors saw a single palm tree in the center of the island
1519767165	184	night	HC	10	550	Because they are nocturnal creatures, all bats hunt at night
1519767165	185	flower	HC	11	721	Pam received a rose, but preferred any other species of flower
1519767165	186	spell	HC	9	528	Merlin needed his magic wand to cast the spell
1519767165	187	stripes	HC	10	510	It's easy to spot a zebra because of its stripes
1519767165	188	sleep	HC	10	459	Eric comforted his tearful son and sang him to sleep
1519767165	189	sign	HC	11	706	When exiting the highway, they had trouble reading the small sign
1519767165	190	coin	HC	13	527	We had to guess heads or tails when the referee flipped the coin
1519767165	191	hand	HC	12	451	The angry visitor said hello, but he refused to shake my hand
1519767165	192	soda	HC	10	300	The kids had lots of cavities because they drank soda
1519767165	193	needle	HC	11	829	She couldn't get the thread through the eye of the needle
1519767165	194	choir	HC	7	467	The soprano auditioned for the church choir
1519767165	195	bees	HC	9	646	The honey was produced by a hive of bees
1519767165	196	chalk	HC	13	786	The teacher walked up to the board and grabbed a piece of chalk
1519767165	197	elves	HC	10	503	In Santa's workshop, the toys are made by the elves
1519767165	198	skin	HC	10	494	Not using sunscreen at the beach can damage your skin
1519767165	199	sugar	HC	10	522	To make the cake sweet, he added some more sugar
1519767165	200	siren	HC	11	643	Long before he saw the ambulance's lights he heard the siren
1519767165	201	shield	HC	11	300	The warrior blocked the spear thrust with his large wooden shield
1519767165	202	party	HC	9	521	For my mother's birthday, we threw a huge party
1519767165	203	court	HC	10	540	Eric sued the taxi driver and took him to court
1519767165	204	tea	HC	11	651	At two o'clock the British family always has crumpets and tea
1519767165	205	lipstick	HC	12	598	Before meeting Brad, she put on black eyeliner and some red lipstick
1519767165	206	banana	HC	9	599	The hungry monkey was trying to peel the banana
1519767165	207	nest	HC	11	735	Before laying its eggs, the robin had to build a nest
1519767165	208	murder	HC	11	300	After the body was discovered, our neighbor was arrested for murder
1519767165	209	crown	HC	10	553	On the queen's head, the priest placed a golden crown
1519767165	210	army	HC	7	731	The soldier decided to quit the army
1519767165	211	neck	HC	12	544	Of all the animals, the giraffe is known for its long neck
1519767165	212	keys	HC	10	644	She's locked out because she forgot to take her keys
1519767165	213	chess	HC	8	530	The checkmate abruptly ended their game of chess
1519767165	214	poison	HC	11	677	The king died because the assassin filled his cup with poison
1519767165	215	gold	HC	11	713	The collector's most valuable coins were made of silver and gold
1519767165	216	sour	HC	10	647	She puckered her lips because the lemon was too sour
1519767165	217	blood	HC	9	868	The murderer's knife and clothes were covered in blood
1519767165	218	quiet	HC	12	795	He liked to study in the library because it was very quiet
1519767165	219	hook	HC	8	554	The fisherman attached the worm to the hook
1519767165	220	star	HC	7	729	The hopeful girl wished upon a star
1519767642	5	couch	LC	11	1416	Before painting, the contractors laid down a tarp on the couch
1519767642	6	zoo	LC	12	1152	Jennifer asked a close friend if they could go to the zoo
1519767642	7	stump	LC	12	1496	Behind the storage shed, there were some dead branches and a stump
1519767642	8	drought	LC	9	1296	They started filming a documentary about last year's drought
1519767642	9	small	LC	11	2048	She decided not to apply because the college was too small
1519767642	10	eyes	LC	10	1696	Her new wallpaper was the same color as her eyes
1519767642	11	bread	LC	9	1535	Laurence woke up early to make his own bread
1519767642	12	loud	LC	11	1032	She saw her coworker at the bar, who was very loud
1519767642	13	rain	LC	10	2500	She arrived late because she got stuck in the rain
1519767642	14	cure	LC	10	2508	We heard that the remote island has no known cure
1519767642	15	proud	LC	9	1504	After his final chemo treatment, he felt very proud
1519767642	16	brake	LC	9	1287	We were surprised when Maria stepped on the brake
1519767642	17	speech	LC	11	1752	Hamilton and his coworkers were chatting together after the long speech
1519767642	18	hacker	LC	8	1328	The software was designed by a brilliant hacker
1519767642	19	truth	LC	11	1073	The police officer was unsure if he could find the truth
1519767642	20	cake	LC	11	1712	My wife said that she didn't like that kind of cake
1519767642	21	lunch	LC	11	1176	He was late because he had to pick up his lunch
1519767642	22	memory	LC	12	1112	Ben was always an excellent employee because he had a good memory
1519767642	23	pigs	LC	10	1065	Bill checked outside, but he didn't see the little pigs
1519767642	24	axe	LC	9	1152	My father scared away the burglars with his axe
1519767642	25	cocoon	LC	11	2520	The biologist used the microscope to see inside of the cocoon
1519767642	26	pilot	LC	13	1080	When we were told we had to evacuate, we listened to the pilot
1519767642	27	stove	LC	8	1296	Jan wasn't able to turn on the stove
1519767642	28	salad	LC	10	1648	On the last day, he decided to make a salad
1519767642	29	iron	LC	10	1648	I saw some steam coming out of the new iron
1519767642	30	cart	LC	9	1720	At work, the assistant needed to find the cart
1519767642	31	gravy	LC	9	1070	The restaurant was famous for making a delicious gravy
1519767642	32	floor	LC	8	2448	After the party the butler cleaned the floor
1519767642	33	milk	LC	8	1056	The local farmers produced a lot of milk
1519767642	34	napkin	LC	12	1664	When he was walking past the kitchen he accidentally dropped a napkin
1519767642	35	clock	LC	11	1680	After their trip, they replaced the battery in the old clock
1519767642	36	eat	LC	10	1136	My cousin was bored, and she had nothing to eat
1519767642	37	bath	LC	10	1384	That weekend, their interior decorator helped them install a bath
1519767642	38	racket	LC	10	1840	The crowd watched as the man picked up his racket
1519767642	39	bowl	LC	9	1344	Jan was walking and she accidentally dropped her bowl
1519767642	40	vanilla	LC	12	1120	He walked down to the supermarket to buy milk, flour, and vanilla
1519767642	41	truck	LC	12	1208	Ben was being so violent that he tried to smash the truck
1519767642	42	shark	LC	9	1168	Earlier, the dock worker saw a beautiful white shark
1519767642	43	lanes	LC	9	2523.746048	The marathon runners will cross more than six lanes
1519767642	44	glasses	LC	10	1176	Her mother was adamant that she has to wear glasses
